loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,servo[0],servo[1],navState,navFlags,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
668,60981233,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,129,-166,2063,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
672,60983372,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,129,-166,2063,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,146,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
676,60985410,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,129,-166,2063,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
680,60987481,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,128,-166,2064,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
684,60989650,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,128,-166,2065,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
688,60991765,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,128,-166,2066,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
692,60993856,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,128,-166,2066,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
696,60995916,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,2,128,-167,2066,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
700,60997998,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,2,128,-167,2066,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
704,61000080,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,2,128,-167,2066,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
708,61002152,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,2,128,-168,2066,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
712,61004198,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,2,128,-168,2066,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,146,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
716,61006254,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,2,128,-168,2066,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,146,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
720,61008332,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,129,-168,2066,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,146,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
724,61010376,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,129,-168,2066,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,146,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
728,61012408,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,129,-168,2066,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
732,61014466,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,129,-168,2065,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
736,61016540,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,129,-168,2065,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
740,61018664,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,129,-168,2065,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
744,61020759,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,129,-168,2065,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
748,61022845,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,2,128,-168,2065,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
752,61024893,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,2,129,-169,2065,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
756,61026973,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,2,129,-169,2064,12,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
760,61029016,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,2,129,-169,2064,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
764,61031068,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,2,129,-169,2064,12,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
768,61033123,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,2,129,-170,2063,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
772,61035223,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,129,-170,2063,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
776,61037379,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,129,-170,2062,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
780,61039418,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,129,-169,2062,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
784,61041513,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,129,-169,2062,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
788,61043563,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,128,-168,2063,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
792,61045658,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,128,-168,2063,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
796,61047760,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,128,-167,2063,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
800,61049803,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,128,-167,2063,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
804,61051876,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-119,1023,0,0,1,128,-167,2064,14,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
808,61054086,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,128,-166,2065,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
812,61056140,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,128,-166,2066,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
816,61058205,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,127,-166,2067,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
820,61060382,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,127,-165,2068,13,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,399,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
