loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,servo[0],servo[1],navState,navFlags,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
15532,76036242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,132,-168,2065,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,177,341,0,0,0,0,0,1,414,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15536,76038293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,132,-167,2065,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,414,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15540,76040354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,132,-167,2065,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15544,76042556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,132,-166,2065,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15548,76044595,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,132,-166,2065,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15552,76046650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,133,-166,2065,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15556,76048658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,133,-166,2065,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15560,76050681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,133,-167,2065,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15564,76052717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,133,-167,2065,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15568,76054775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,133,-168,2065,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15572,76056803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,133,-168,2066,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15576,76059003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,133,-168,2066,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15580,76061036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,132,-168,2067,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15584,76063060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-169,2067,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15588,76065107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,130,-169,2067,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15592,76067161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,130,-170,2066,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15596,76069195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,129,-170,2066,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15600,76071223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,128,-171,2066,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15604,76073262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,128,-171,2067,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15608,76075396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,128,-171,2067,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15612,76077465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-172,2067,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15616,76079472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-172,2068,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15620,76081525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,127,-172,2068,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15624,76083544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-171,2068,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15628,76085570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,128,-171,2067,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15632,76087629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,128,-171,2067,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15636,76089661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,128,-170,2068,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15640,76091816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,129,-170,2068,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15644,76093839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,130,-170,2069,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15648,76095867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,130,-170,2069,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15652,76097934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,130,-170,2069,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,151,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15656,76100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-169,2070,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15660,76102030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-169,2071,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15664,76104064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-169,2072,14,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15668,76106292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-169,2072,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15672,76108346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,131,-169,2072,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15676,76110353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,131,-168,2072,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15680,76112381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,131,-168,2071,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15684,76114412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,131,-168,2071,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15688,76116467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,132,-168,2070,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,164,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15692,76118507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,132,-168,2069,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,151,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15696,76120572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,132,-168,2069,13,1500,1500,1,37,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,151,341,0,0,0,0,0,1,415,429,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
