loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,servo[0],servo[1],navState,navFlags,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
5828,119925920,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,134,-167,2070,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5832,119927979,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,135,-167,2070,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5836,119930045,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,135,-166,2069,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5840,119932145,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,135,-166,2069,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5844,119934403,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,135,-166,2069,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5848,119936506,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,135,-166,2068,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5852,119938795,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,135,-166,2068,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5856,119940880,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,136,-166,2068,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5860,119942903,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,135,-166,2069,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5864,119944916,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,135,-167,2069,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5868,119946983,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,135,-167,2069,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5872,119949079,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,134,-166,2068,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5876,119951152,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,133,-166,2068,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5880,119953242,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,133,-166,2068,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5884,119955306,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,132,-165,2069,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5888,119957390,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,132,-165,2069,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5892,119959466,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,1,132,-165,2070,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5896,119961544,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,2,131,-165,2070,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5900,119963581,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,2,131,-165,2071,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5904,119965663,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,2,132,-165,2071,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5908,119967754,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-127,1023,0,0,2,132,-165,2071,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5912,119969844,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-165,2072,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5916,119971850,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-165,2072,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5920,119973951,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-166,2072,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5924,119976031,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-166,2072,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5928,119978115,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-166,2072,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5932,119980130,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-166,2072,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,155,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5936,119982227,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-166,2072,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5940,119984279,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-165,2071,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5944,119986407,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,132,-165,2072,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5948,119988489,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,133,-165,2072,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5952,119990535,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,133,-165,2072,13,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5956,119992618,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,134,-165,2072,13,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5960,119994683,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,134,-165,2072,13,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5964,119996742,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,135,-165,2072,13,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5968,119998802,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,135,-165,2072,13,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5972,120000876,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,135,-166,2072,13,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
5976,120003092,13,9,0,6,4,0,0,0,0,0,0,21,21,0,0,0,0,1050,12.520,-127,1023,0,0,1,135,-166,2072,13,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,457,475,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
