t_s,cell,phase,throttle,elevator_trim,axis,amplitude,cmd_aileron,cmd_elevator,cmd_throttle,elev_trimmed,rate_p,rate_q,rate_r,phi,theta,psi,vel_x,vel_y,vel_z,v_rel_airmass,pos_x,pos_y,pos_z,flight_cl
10.085000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.340523,0.450000,0.340523,0.563895,-0.276540,-0.810811,-2.920483,0.309230,2.875891,-39.583252,5.270710,-3.892375,40.121874,-79.305285,108.331274,52.179177,-0.470038
10.090000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.340327,0.450000,0.340327,0.571001,-0.276699,-0.830096,-2.916269,0.309671,2.880413,-39.532954,5.220275,-3.910098,40.067376,-79.504409,108.357501,52.159671,-0.469863
10.095000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.340131,0.450000,0.340131,0.577788,-0.276770,-0.848942,-2.911988,0.310072,2.885034,-39.482894,5.169288,-3.927282,40.013048,-79.703280,108.383475,52.140077,-0.469713
10.100000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.339934,0.450000,0.339934,0.584257,-0.276752,-0.867342,-2.907642,0.310433,2.889753,-39.433070,5.117739,-3.943936,39.958890,-79.901900,108.409193,52.120399,-0.469588
10.105000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.339736,0.450000,0.339736,0.590407,-0.276642,-0.885293,-2.903234,0.310753,2.894567,-39.383479,5.065620,-3.960070,39.904901,-80.100270,108.434651,52.100639,-0.469488
10.110000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.339537,0.450000,0.339537,0.596239,-0.276441,-0.902788,-2.898767,0.311031,2.899473,-39.334121,5.012923,-3.975689,39.851080,-80.298391,108.459848,52.080800,-0.469413
10.115000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.339337,0.450000,0.339337,0.601755,-0.276145,-0.919823,-2.894243,0.311266,2.904469,-39.284993,4.959639,-3.990803,39.797427,-80.496264,108.484779,52.060884,-0.469362
10.120000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.339137,0.450000,0.339137,0.606955,-0.275755,-0.936392,-2.889664,0.311456,2.909551,-39.236092,4.905761,-4.005417,39.743940,-80.693890,108.509443,52.040893,-0.469336
10.125000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.338936,0.450000,0.338936,0.611841,-0.275270,-0.952493,-2.885034,0.311602,2.914716,-39.187417,4.851283,-4.019539,39.690619,-80.891271,108.533835,52.020831,-0.469334
10.130000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.338735,0.450000,0.338735,0.616415,-0.274690,-0.968121,-2.880354,0.311702,2.919962,-39.138965,4.796197,-4.033174,39.637464,-81.088407,108.557954,52.000699,-0.469355
10.135000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.338532,0.450000,0.338532,0.620677,-0.274015,-0.983272,-2.875629,0.311755,2.925286,-39.090734,4.740498,-4.046326,39.584473,-81.285300,108.581796,51.980500,-0.469400
10.140000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.338329,0.450000,0.338329,0.624631,-0.273243,-0.997944,-2.870860,0.311761,2.930685,-39.042721,4.684180,-4.059003,39.531647,-81.481950,108.605358,51.960237,-0.469467
10.145000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.338126,0.450000,0.338126,0.628277,-0.272377,-1.012133,-2.866050,0.311719,2.936155,-38.994924,4.627238,-4.071206,39.478983,-81.678360,108.628636,51.939911,-0.469557
10.150000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.337922,0.450000,0.337922,0.631619,-0.271417,-1.025836,-2.861201,0.311628,2.941695,-38.947340,4.569667,-4.082941,39.426483,-81.874529,108.651628,51.919526,-0.469669
10.155000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.337717,0.450000,0.337717,0.634658,-0.270363,-1.039053,-2.856317,0.311488,2.947300,-38.899967,4.511463,-4.094211,39.374145,-82.070459,108.674331,51.899083,-0.469802
10.160000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.337512,0.450000,0.337512,0.637397,-0.269217,-1.051779,-2.851401,0.311298,2.952967,-38.852801,4.452623,-4.105019,39.321969,-82.266152,108.696742,51.878585,-0.469955
10.165000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.337306,0.450000,0.337306,0.639840,-0.267979,-1.064015,-2.846454,0.311058,2.958694,-38.805841,4.393143,-4.115367,39.269954,-82.461607,108.718856,51.858034,-0.470129
10.170000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.337100,0.450000,0.337100,0.641988,-0.266651,-1.075759,-2.841480,0.310767,2.964478,-38.759084,4.333021,-4.125256,39.218100,-82.656827,108.740672,51.837432,-0.470321
10.175000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.336893,0.450000,0.336893,0.643844,-0.265234,-1.087008,-2.836482,0.310425,2.970314,-38.712526,4.272254,-4.134690,39.166408,-82.851812,108.762185,51.816783,-0.470533
10.180000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.336686,0.450000,0.336686,0.645413,-0.263731,-1.097764,-2.831462,0.310032,2.976201,-38.666166,4.210841,-4.143667,39.114876,-83.046563,108.783393,51.796087,-0.470762
10.185000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.336478,0.450000,0.336478,0.646696,-0.262144,-1.108025,-2.826422,0.309587,2.982135,-38.619999,4.148780,-4.152190,39.063505,-83.241081,108.804292,51.775347,-0.471008
10.190000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.336270,0.450000,0.336270,0.647697,-0.260473,-1.117791,-2.821367,0.309089,2.988113,-38.574024,4.086070,-4.160259,39.012294,-83.435367,108.824879,51.754566,-0.471271
10.195000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.336062,0.450000,0.336062,0.648419,-0.258722,-1.127063,-2.816297,0.308540,2.994132,-38.528238,4.022713,-4.167872,38.961243,-83.629422,108.845151,51.733746,-0.471550
10.200000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.335853,0.450000,0.335853,0.648867,-0.256892,-1.135840,-2.811217,0.307939,3.000188,-38.482638,3.958706,-4.175031,38.910354,-83.823247,108.865104,51.712888,-0.471843
10.205000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.335644,0.450000,0.335644,0.649043,-0.254987,-1.144124,-2.806128,0.307286,3.006279,-38.437220,3.894052,-4.181732,38.859625,-84.016844,108.884736,51.691996,-0.472150
10.210000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.335434,0.450000,0.335434,0.648950,-0.253008,-1.151916,-2.801033,0.306581,3.012402,-38.391983,3.828751,-4.187976,38.809057,-84.210212,108.904043,51.671072,-0.472470
10.215000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.335225,0.450000,0.335225,0.648594,-0.250959,-1.159217,-2.795935,0.305823,3.018553,-38.346924,3.762806,-4.193761,38.758650,-84.403352,108.923022,51.650118,-0.472803
10.220000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.335015,0.450000,0.335015,0.647977,-0.248842,-1.166028,-2.790836,0.305014,3.024729,-38.302040,3.696217,-4.199084,38.708405,-84.596267,108.941670,51.629136,-0.473147
10.225000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.334805,0.450000,0.334805,0.647103,-0.246660,-1.172351,-2.785740,0.304154,3.030928,-38.257328,3.628989,-4.203944,38.658321,-84.788955,108.959983,51.608128,-0.473501
10.230000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.334594,0.450000,0.334594,0.645976,-0.244416,-1.178189,-2.780647,0.303242,3.037146,-38.212785,3.561123,-4.208337,38.608401,-84.981420,108.977958,51.587097,-0.473865
10.235000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.334384,0.450000,0.334384,0.644600,-0.242113,-1.183543,-2.775562,0.302280,3.043380,-38.168409,3.492624,-4.212261,38.558643,-85.173660,108.995593,51.566046,-0.474239
10.240000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.334173,0.450000,0.334173,0.642979,-0.239754,-1.188417,-2.770486,0.301267,3.049628,-38.124197,3.423496,-4.215713,38.509050,-85.365677,109.012883,51.544976,-0.474620
10.245000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.333962,0.450000,0.333962,0.641117,-0.237343,-1.192814,-2.765422,0.300205,3.055887,-38.080146,3.353742,-4.218690,38.459621,-85.557473,109.029826,51.523890,-0.475008
10.250000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.333751,0.450000,0.333751,0.639017,-0.234881,-1.196736,-2.760372,0.299093,3.062153,-38.036254,3.283368,-4.221188,38.410358,-85.749047,109.046419,51.502790,-0.475402
10.255000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.333540,0.450000,0.333540,0.636685,-0.232373,-1.200186,-2.755339,0.297933,3.068424,-37.992519,3.212379,-4.223203,38.361261,-85.940400,109.062659,51.481679,-0.475801
10.260000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.333328,0.450000,0.333328,0.634124,-0.229822,-1.203170,-2.750324,0.296725,3.074697,-37.948937,3.140781,-4.224731,38.312331,-86.131534,109.078541,51.460559,-0.476206
10.265000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.333117,0.450000,0.333117,0.631338,-0.227231,-1.205689,-2.745330,0.295470,3.080970,-37.905507,3.068580,-4.225769,38.263570,-86.322448,109.094065,51.439433,-0.476613
10.270000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.332906,0.450000,0.332906,0.628331,-0.224604,-1.207749,-2.740359,0.294168,3.087239,-37.862225,2.995782,-4.226313,38.214978,-86.513145,109.109226,51.418303,-0.477023
10.275000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.332694,0.450000,0.332694,0.625107,-0.221943,-1.209353,-2.735414,0.292821,3.093502,-37.819090,2.922395,-4.226357,38.166557,-86.703624,109.124021,51.397171,-0.477436
10.280000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.332483,0.450000,0.332483,0.621672,-0.219252,-1.210507,-2.730495,0.291429,3.099757,-37.776076,2.848423,-4.225896,38.118285,-86.893886,109.138448,51.376041,-0.477849
10.285000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.332272,0.450000,0.332272,0.618028,-0.216534,-1.211214,-2.725607,0.289994,3.106001,-37.733189,2.773875,-4.224925,38.070171,-87.083931,109.152504,51.354914,-0.478262
10.290000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.332061,0.450000,0.332061,0.614180,-0.213793,-1.211481,-2.720749,0.288516,3.112231,-37.690426,2.698759,-4.223439,38.022217,-87.273762,109.166186,51.333793,-0.478675
10.295000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.331850,0.450000,0.331850,0.610133,-0.211032,-1.211311,-2.715925,0.286997,3.118445,-37.647786,2.623085,-4.221435,37.974424,-87.463377,109.179490,51.312680,-0.479087
10.300000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.331639,0.450000,0.331639,0.605890,-0.208254,-1.210710,-2.711135,0.285437,3.124641,-37.605267,2.546860,-4.218908,37.926795,-87.652778,109.192415,51.291580,-0.479496
10.305000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.331428,0.450000,0.331428,0.601456,-0.205463,-1.209684,-2.706383,0.283838,3.130816,-37.562866,2.470095,-4.215854,37.879331,-87.841965,109.204958,51.270493,-0.479902
10.310000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.331217,0.450000,0.331217,0.596835,-0.202660,-1.208238,-2.701669,0.282200,3.136968,-37.520583,2.392798,-4.212268,37.832034,-88.030940,109.217115,51.249422,-0.480305
10.315000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.331007,0.450000,0.331007,0.592031,-0.199851,-1.206378,-2.696996,0.280526,3.143096,-37.478415,2.314981,-4.208145,37.784907,-88.219701,109.228885,51.228371,-0.480703
10.320000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.330797,0.450000,0.330797,0.587050,-0.197037,-1.204110,-2.692364,0.278817,3.149196,-37.436361,2.236652,-4.203483,37.737952,-88.408251,109.240264,51.207342,-0.481096
10.325000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.330587,0.450000,0.330587,0.581894,-0.194222,-1.201440,-2.687776,0.277073,3.155267,-37.394419,2.157823,-4.198275,37.691170,-88.596589,109.251250,51.186338,-0.481483
10.330000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.330377,0.450000,0.330377,0.576568,-0.191409,-1.198375,-2.683233,0.275296,3.161306,-37.352588,2.078504,-4.192520,37.644564,-88.784716,109.261841,51.165361,-0.481864
10.335000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.330168,0.450000,0.330168,0.571076,-0.188601,-1.194921,-2.678736,0.273487,3.167313,-37.310865,1.998706,-4.186211,37.598136,-88.972633,109.272034,51.144414,-0.482237
10.340000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.329959,0.450000,0.329959,0.565424,-0.185801,-1.191084,-2.674288,0.271649,3.173285,-37.269251,1.918440,-4.179346,37.551890,-89.160341,109.281827,51.123500,-0.482603
10.345000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.329750,0.450000,0.329750,0.559615,-0.183012,-1.186872,-2.669888,0.269781,3.179220,-37.227743,1.837717,-4.171922,37.505826,-89.347839,109.291217,51.102622,-0.482960
10.350000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.329542,0.450000,0.329542,0.553653,-0.180236,-1.182291,-2.665539,0.267887,3.185116,-37.186340,1.756550,-4.163934,37.459947,-89.535128,109.300203,51.081782,-0.483308
10.355000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.329334,0.450000,0.329334,0.547543,-0.177476,-1.177347,-2.661241,0.265966,3.190972,-37.145040,1.674949,-4.155379,37.414257,-89.722210,109.308781,51.060984,-0.483646
10.360000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.329127,0.450000,0.329127,0.541289,-0.174735,-1.172049,-2.656996,0.264021,3.196787,-37.103843,1.592927,-4.146254,37.368757,-89.909083,109.316951,51.040230,-0.483974
10.365000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.328920,0.450000,0.328920,0.534895,-0.172016,-1.166402,-2.652805,0.262053,3.202558,-37.062748,1.510495,-4.136557,37.323451,-90.095750,109.324710,51.019523,-0.484292
10.370000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.328714,0.450000,0.328714,0.528366,-0.169321,-1.160416,-2.648669,0.260063,3.208284,-37.021753,1.427666,-4.126284,37.278340,-90.282210,109.332055,50.998866,-0.484598
10.375000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.328508,0.450000,0.328508,0.521706,-0.166652,-1.154096,-2.644589,0.258054,3.213965,-36.980857,1.344452,-4.115434,37.233428,-90.468464,109.338985,50.978261,-0.484892
10.380000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.328303,0.450000,0.328303,0.514919,-0.164011,-1.147450,-2.640565,0.256026,3.219597,-36.940060,1.260864,-4.104003,37.188716,-90.654512,109.345499,50.957713,-0.485175
10.385000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.328098,0.450000,0.328098,0.508010,-0.161402,-1.140486,-2.636599,0.253982,3.225181,-36.899360,1.176917,-4.091991,37.144209,-90.840355,109.351593,50.937223,-0.485445
10.390000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.327894,0.450000,0.327894,0.500983,-0.158826,-1.133212,-2.632692,0.251922,3.230715,-36.858756,1.092621,-4.079394,37.099908,-91.025993,109.357267,50.916794,-0.485701
10.395000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.327691,0.450000,0.327691,0.493842,-0.156285,-1.125634,-2.628844,0.249848,3.236198,-36.818248,1.007991,-4.066213,37.055816,-91.211428,109.362519,50.896430,-0.485945
10.400000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.327488,0.450000,0.327488,0.486592,-0.153781,-1.117761,-2.625055,0.247762,3.241629,-36.777835,0.923037,-4.052444,37.011937,-91.396658,109.367346,50.876134,-0.486175
10.405000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.327287,0.450000,0.327287,0.479236,-0.151317,-1.109601,-2.621328,0.245666,3.247007,-36.737516,0.837773,-4.038089,36.968272,-91.581686,109.371748,50.855907,-0.486391
10.410000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.327085,0.450000,0.327085,0.471780,-0.148893,-1.101162,-2.617661,0.243560,3.252330,-36.697291,0.752211,-4.023145,36.924825,-91.766511,109.375723,50.835754,-0.486592
10.415000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.326885,0.450000,0.326885,0.464228,-0.146511,-1.092450,-2.614056,0.241447,3.257598,-36.657159,0.666364,-4.007613,36.881599,-91.951133,109.379270,50.815677,-0.486779
10.420000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.326685,0.450000,0.326685,0.456583,-0.144174,-1.083475,-2.610513,0.239327,3.262810,-36.617119,0.580244,-3.991493,36.838596,-92.135554,109.382386,50.795680,-0.486952
10.425000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.326487,0.450000,0.326487,0.448850,-0.141882,-1.074244,-2.607032,0.237203,3.267966,-36.577171,0.493864,-3.974784,36.795819,-92.319773,109.385071,50.775764,-0.487109
10.430000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.326289,0.450000,0.326289,0.441035,-0.139637,-1.064764,-2.603615,0.235076,3.273064,-36.537314,0.407237,-3.957487,36.753270,-92.503792,109.387324,50.755933,-0.487251
10.435000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.326092,0.450000,0.326092,0.433139,-0.137440,-1.055045,-2.600261,0.232947,3.278103,-36.497548,0.320374,-3.939604,36.710954,-92.687610,109.389143,50.736191,-0.487378
10.440000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.325896,0.450000,0.325896,0.425169,-0.135292,-1.045094,-2.596971,0.230818,3.283084,-36.457873,0.233289,-3.921134,36.668873,-92.871228,109.390527,50.716539,-0.487490
10.445000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.325701,0.450000,0.325701,0.417129,-0.133194,-1.034920,-2.593744,0.228691,3.288005,-36.418288,0.145993,-3.902080,36.627028,-93.054647,109.391476,50.696981,-0.487586
10.450000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.325507,0.450000,0.325507,0.409022,-0.131148,-1.024529,-2.590582,0.226566,3.292867,-36.378792,0.058498,-3.882442,36.585424,-93.237867,109.391987,50.677519,-0.487667
10.455000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.325313,0.450000,0.325313,0.400853,-0.129153,-1.013931,-2.587484,0.224445,3.297667,-36.339385,-0.029182,-3.862224,36.544063,-93.420888,109.392060,50.658158,-0.487732
10.460000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.325121,0.450000,0.325121,0.392627,-0.127211,-1.003132,-2.584450,0.222329,3.302407,-36.300068,-0.117037,-3.841427,36.502948,-93.603711,109.391695,50.638899,-0.487781
10.465000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.324930,0.450000,0.324930,0.384347,-0.125322,-0.992143,-2.581481,0.220221,3.307086,-36.260840,-0.205055,-3.820053,36.462081,-93.786336,109.390889,50.619745,-0.487815
10.470000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.324740,0.450000,0.324740,0.376018,-0.123487,-0.980969,-2.578576,0.218121,3.311703,-36.221700,-0.293223,-3.798106,36.421465,-93.968764,109.389644,50.600699,-0.487833
10.475000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.324552,0.450000,0.324552,0.367645,-0.121707,-0.969620,-2.575736,0.216030,3.316258,-36.182649,-0.381530,-3.775589,36.381104,-94.150995,109.387957,50.581765,-0.487836
10.480000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.324364,0.450000,0.324364,0.359230,-0.119980,-0.958102,-2.572960,0.213950,3.320750,-36.143686,-0.469965,-3.752504,36.340998,-94.333030,109.385828,50.562945,-0.487824
10.485000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.324178,0.450000,0.324178,0.350780,-0.118308,-0.946425,-2.570249,0.211882,3.325180,-36.104811,-0.558517,-3.728856,36.301152,-94.514869,109.383257,50.544242,-0.487796
10.490000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.323992,0.450000,0.323992,0.342297,-0.116691,-0.934597,-2.567602,0.209828,3.329548,-36.066024,-0.647174,-3.704649,36.261568,-94.696512,109.380243,50.525658,-0.487753
10.495000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.323808,0.450000,0.323808,0.333787,-0.115129,-0.922624,-2.565020,0.207788,3.333852,-36.027325,-0.735925,-3.679887,36.222248,-94.877961,109.376785,50.507196,-0.487696
10.500000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.323626,0.450000,0.323626,0.325253,-0.113621,-0.910515,-2.562501,0.205764,3.338094,-35.988713,-0.824760,-3.654574,36.183195,-95.059215,109.372883,50.488860,-0.487623
10.505000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.323444,0.450000,0.323444,0.316700,-0.112167,-0.898278,-2.560047,0.203757,3.342272,-35.950189,-0.913668,-3.628714,36.144411,-95.240275,109.368537,50.470652,-0.487536
10.510000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.323264,0.450000,0.323264,0.308131,-0.110768,-0.885920,-2.557656,0.201767,3.346387,-35.911753,-1.002639,-3.602314,36.105899,-95.421141,109.363746,50.452574,-0.487435
10.515000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.323085,0.450000,0.323085,0.299552,-0.109421,-0.873449,-2.555329,0.199797,3.350440,-35.873404,-1.091663,-3.575378,36.067661,-95.601814,109.358511,50.434630,-0.487320
10.520000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.322908,0.450000,0.322908,0.290965,-0.108128,-0.860873,-2.553065,0.197847,3.354429,-35.835143,-1.180729,-3.547912,36.029700,-95.782294,109.352830,50.416822,-0.487192
10.525000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.322732,0.450000,0.322732,0.282376,-0.106887,-0.848200,-2.550863,0.195918,3.358355,-35.796969,-1.269828,-3.519920,35.992017,-95.962581,109.346703,50.399152,-0.487049
10.530000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.322557,0.450000,0.322557,0.273788,-0.105698,-0.835437,-2.548725,0.194011,3.362218,-35.758883,-1.358949,-3.491410,35.954616,-96.142677,109.340131,50.381624,-0.486894
10.535000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.322384,0.450000,0.322384,0.265206,-0.104560,-0.822591,-2.546648,0.192127,3.366018,-35.720884,-1.448085,-3.462388,35.917497,-96.322581,109.333114,50.364240,-0.486726
10.540000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.322213,0.450000,0.322213,0.256633,-0.103472,-0.809671,-2.544633,0.190267,3.369755,-35.682972,-1.537226,-3.432859,35.880664,-96.502294,109.325650,50.347001,-0.486546
10.545000,1,trim,0.450000,0.000000,1,0.150000,0.000000,0.322042,0.450000,0.322042,0.248073,-0.102433,-0.796682,-2.542680,0.188432,3.373429,-35.645147,-1.626362,-3.402830,35.844119,-96.681817,109.317741,50.329912,-0.486353
