t_s,cell,phase,throttle,elevator_trim,axis,amplitude,cmd_aileron,cmd_elevator,cmd_throttle,elev_trimmed,rate_p,rate_q,rate_r,phi,theta,psi,vel_x,vel_y,vel_z,v_rel_airmass,pos_x,pos_y,pos_z,flight_cl
25.889999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.166800,0.650000,-0.166800,-0.088452,1.134015,-0.487815,-0.896021,0.168516,6.212164,42.901711,7.721164,-4.854533,55.026386,-496.055618,460.050082,-575.036399,0.539663
25.894999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.166552,0.650000,-0.166552,-0.089231,1.126927,-0.486667,-0.897480,0.170140,6.206141,42.847855,7.402063,-4.948615,54.982787,-495.839805,460.087889,-575.060907,0.546558
25.899999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.166300,0.650000,-0.166300,-0.090091,1.119759,-0.485573,-0.898948,0.171738,6.200146,42.791675,7.079790,-5.044787,54.869703,-495.624269,460.124092,-575.085890,0.552886
25.904999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.166043,0.650000,-0.166043,-0.090614,1.092753,-0.484593,-0.900417,0.173278,6.194218,42.733760,6.755248,-5.142407,54.872583,-495.409021,460.158679,-575.111358,0.559519
25.909999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.165781,0.650000,-0.165781,-0.090768,1.094483,-0.483359,-0.901888,0.174775,6.188340,42.673979,6.438185,-5.233338,54.824853,-495.194068,460.191662,-575.137297,0.552377
25.914999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.165515,0.650000,-0.165515,-0.091713,1.094890,-0.482371,-0.903372,0.176271,6.182458,42.612845,6.125704,-5.320192,54.708403,-494.979420,460.223071,-575.163681,0.545781
25.919999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.165245,0.650000,-0.165245,-0.093242,1.089356,-0.481638,-0.904869,0.177754,6.176584,42.550087,5.810422,-5.408984,54.686495,-494.765084,460.252910,-575.190504,0.548727
25.924999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.164970,0.650000,-0.164970,-0.093905,1.086330,-0.480597,-0.906376,0.179218,6.170727,42.484877,5.493491,-5.498485,54.720843,-494.551070,460.281169,-575.217773,0.551241
25.929999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.164690,0.650000,-0.164690,-0.095494,1.085108,-0.479409,-0.907897,0.180672,6.164878,42.416967,5.175514,-5.588172,54.712493,-494.337390,460.307841,-575.245489,0.552471
25.934999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.164407,0.650000,-0.164407,-0.096096,1.088719,-0.478195,-0.909432,0.182125,6.159024,42.347620,4.862129,-5.673756,54.676209,-494.124057,460.332934,-575.273644,0.548107
25.939999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.164119,0.650000,-0.164119,-0.096854,1.086525,-0.476887,-0.910979,0.183576,6.153167,42.276077,4.546378,-5.760717,54.566580,-493.911077,460.356455,-575.302230,0.550023
25.944999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.163826,0.650000,-0.163826,-0.098711,1.082410,-0.475702,-0.912539,0.185014,6.147323,42.203153,4.230625,-5.847271,54.514925,-493.698462,460.378397,-575.331250,0.552575
25.949999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.163530,0.650000,-0.163530,-0.100401,1.082399,-0.474621,-0.914114,0.186440,6.141487,42.128573,3.917633,-5.931224,54.434553,-493.486218,460.398767,-575.360696,0.550670
25.954999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.163228,0.650000,-0.163228,-0.103190,1.047901,-0.474007,-0.915696,0.187809,6.135719,42.050118,3.590530,-6.026056,54.343889,-493.274358,460.417537,-575.390590,0.567646
25.959999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.162923,0.650000,-0.162923,-0.105904,1.044301,-0.473141,-0.917285,0.189113,6.130027,41.971485,3.271944,-6.113607,54.315772,-493.062895,460.434693,-575.420939,0.564736
25.964999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.162613,0.650000,-0.162613,-0.108581,1.040781,-0.472591,-0.918893,0.190401,6.124348,41.891136,2.956235,-6.198556,54.345602,-492.851831,460.450263,-575.451719,0.560606
25.969999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.162299,0.650000,-0.162299,-0.111851,1.042601,-0.472258,-0.920522,0.191679,6.118670,41.808579,2.642013,-6.281905,54.351320,-492.641177,460.464258,-575.482920,0.556938
25.974999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.161981,0.650000,-0.161981,-0.113652,1.049494,-0.471902,-0.922175,0.192962,6.112973,41.724969,2.333252,-6.360554,54.328515,-492.430942,460.476696,-575.514526,0.549669
25.979999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.161659,0.650000,-0.161659,-0.116372,1.049522,-0.471523,-0.923849,0.194247,6.107258,41.638920,2.021507,-6.441020,54.281303,-492.221133,460.487582,-575.546530,0.551255
25.984999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.161333,0.650000,-0.161333,-0.118666,1.052583,-0.471531,-0.925545,0.195529,6.101534,41.551561,1.712120,-6.519395,54.281689,-492.011761,460.496916,-575.578931,0.550054
25.989999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.161003,0.650000,-0.161003,-0.119892,1.057101,-0.471261,-0.927261,0.196813,6.095792,41.462465,1.405021,-6.595423,54.275646,-491.802833,460.504709,-575.611718,0.546830
25.994999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.160670,0.650000,-0.160670,-0.120614,1.067178,-0.471267,-0.928995,0.198110,6.090016,41.372714,1.104696,-6.665880,54.184269,-491.594355,460.510983,-575.644871,0.538317
25.999999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.160333,0.650000,-0.160333,-0.122173,1.065931,-0.471275,-0.930747,0.199409,6.084219,41.280999,0.801363,-6.738210,54.148946,-491.386334,460.515748,-575.678382,0.540721
26.004999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.159992,0.650000,-0.159992,-0.122859,1.048791,-0.471276,-0.932505,0.200672,6.078455,41.186855,0.496632,-6.811186,54.062255,-491.178781,460.518993,-575.712255,0.543488
26.009999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.159648,0.650000,-0.159648,-0.124348,1.050750,-0.471299,-0.934270,0.201902,6.072719,41.092812,0.198290,-6.878795,54.010284,-490.971701,460.520730,-575.746480,0.538473
26.014999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.159301,0.650000,-0.159301,-0.124950,1.044139,-0.471288,-0.936046,0.203115,6.066988,40.996012,-0.104182,-6.949178,53.935547,-490.765102,460.520965,-575.781050,0.542248
26.019999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.158950,0.650000,-0.158950,-0.125758,1.043874,-0.471425,-0.937830,0.204308,6.061268,40.898587,-0.402810,-7.016248,53.884338,-490.558991,460.519698,-575.815963,0.540288
26.024999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.158596,0.650000,-0.158596,-0.127298,1.042607,-0.471849,-0.939626,0.205487,6.055547,40.799452,-0.700955,-7.082616,53.907770,-490.353375,460.516938,-575.851211,0.539827
26.029999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.158239,0.650000,-0.158239,-0.128145,1.048056,-0.471958,-0.941438,0.206661,6.049813,40.699079,-0.994815,-7.145140,53.914950,-490.148261,460.512699,-575.886780,0.534108
26.034999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.157878,0.650000,-0.157878,-0.128773,1.050766,-0.472233,-0.943265,0.207836,6.044057,40.596678,-1.288722,-7.207366,53.869476,-489.943658,460.506990,-575.922661,0.532591
26.039999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.157515,0.650000,-0.157515,-0.128970,1.056932,-0.472891,-0.945105,0.209012,6.038278,40.493960,-1.577662,-7.265602,53.891117,-489.739571,460.499825,-575.958844,0.527475
26.044999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.157149,0.650000,-0.157149,-0.129251,1.060836,-0.473366,-0.946958,0.210190,6.032473,40.388794,-1.867125,-7.323725,53.805560,-489.536007,460.491213,-575.995317,0.525994
26.049999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.156780,0.650000,-0.156780,-0.129322,1.059145,-0.473775,-0.948821,0.211359,6.026659,40.282187,-2.157396,-7.382055,53.706780,-489.332976,460.481152,-576.032081,0.528313
26.054999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.156407,0.650000,-0.156407,-0.128656,1.036376,-0.474555,-0.950680,0.212479,6.020890,40.172979,-2.451217,-7.442878,53.637712,-489.130488,460.469631,-576.069144,0.534972
26.059999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.156033,0.650000,-0.156033,-0.129044,1.037867,-0.475462,-0.952535,0.213555,6.015159,40.064480,-2.737413,-7.497572,53.596026,-488.928548,460.456660,-576.106495,0.529039
26.064999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.155655,0.650000,-0.155655,-0.129263,1.034949,-0.476439,-0.954399,0.214614,6.009425,39.954299,-3.023187,-7.551601,53.508610,-488.727158,460.442258,-576.144118,0.527224
26.069999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.155275,0.650000,-0.155275,-0.129258,1.032966,-0.477268,-0.956269,0.215652,6.003695,39.843320,-3.307358,-7.603994,53.464536,-488.526325,460.426432,-576.182006,0.526226
26.074999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.154892,0.650000,-0.154892,-0.129454,1.032017,-0.478785,-0.958145,0.216670,5.997965,39.730584,-3.591262,-7.656129,53.478058,-488.326055,460.409186,-576.220157,0.526363
26.079999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.154507,0.650000,-0.154507,-0.130649,1.032541,-0.480369,-0.960031,0.217671,5.992228,39.615759,-3.875003,-7.707744,53.471848,-488.126358,460.390521,-576.258566,0.526074
26.084999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.154119,0.650000,-0.154119,-0.132930,1.034425,-0.482288,-0.961935,0.218658,5.986477,39.499603,-4.156900,-7.757708,53.354533,-487.927242,460.370442,-576.297230,0.524399
26.089999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.153728,0.650000,-0.153728,-0.133548,1.030304,-0.483765,-0.963852,0.219623,5.980723,39.382507,-4.439049,-7.807363,53.332388,-487.728713,460.348953,-576.336143,0.526314
26.094999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.153335,0.650000,-0.153335,-0.134652,1.024985,-0.485114,-0.965776,0.220559,5.974982,39.262197,-4.724496,-7.859025,53.270927,-487.530782,460.326045,-576.375309,0.530976
26.099999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.152940,0.650000,-0.152940,-0.136659,1.022731,-0.486666,-0.967711,0.221467,5.969249,39.141456,-5.006819,-7.908044,53.216316,-487.333457,460.301717,-576.414726,0.530095
26.104999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.152542,0.650000,-0.152542,-0.138133,1.003717,-0.488772,-0.969651,0.222327,5.963553,39.018791,-5.289587,-7.957290,53.178655,-487.136745,460.275977,-576.454390,0.531531
26.109999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.152142,0.650000,-0.152142,-0.139319,0.997902,-0.490860,-0.971593,0.223132,5.957901,38.894193,-5.573218,-8.006829,53.179890,-486.940656,460.248820,-576.494300,0.533734
26.114999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.151739,0.650000,-0.151739,-0.139525,0.991398,-0.492547,-0.973539,0.223901,5.952266,38.767241,-5.857815,-8.056572,53.121646,-486.745199,460.220244,-576.534458,0.535718
26.119999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.151334,0.650000,-0.151334,-0.140037,0.988398,-0.494290,-0.975488,0.224639,5.946645,38.639976,-6.139569,-8.103864,53.073472,-486.550382,460.190251,-576.574859,0.534312
26.124999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.150926,0.650000,-0.150926,-0.140753,0.982550,-0.495875,-0.977442,0.225347,5.941035,38.510391,-6.423221,-8.152110,53.022202,-486.356212,460.158845,-576.615499,0.536999
26.129999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.150516,0.650000,-0.150516,-0.141584,0.985509,-0.497435,-0.979403,0.226034,5.935424,38.381987,-6.699791,-8.194775,53.025728,-486.162690,460.126038,-576.656366,0.530216
26.134999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.150105,0.650000,-0.150105,-0.142531,0.984787,-0.498951,-0.981375,0.226707,5.929802,38.250952,-6.977891,-8.238194,52.967261,-485.969822,460.091845,-576.697449,0.529917
26.139999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.149691,0.650000,-0.149691,-0.143220,0.985538,-0.500292,-0.983357,0.227363,5.924174,38.119678,-7.253264,-8.279195,52.949790,-485.777614,460.056268,-576.738742,0.527838
26.144999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.149275,0.650000,-0.149275,-0.143540,0.988465,-0.501715,-0.985347,0.228008,5.918532,37.987601,-7.525953,-8.317955,52.854696,-485.586069,460.019321,-576.780235,0.524304
26.149999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.148857,0.650000,-0.148857,-0.143914,0.986075,-0.503130,-0.987345,0.228636,5.912882,37.854316,-7.799005,-8.356625,52.749623,-485.395192,459.981010,-576.821922,0.525470
26.154999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.148437,0.650000,-0.148437,-0.143842,0.963948,-0.504970,-0.989336,0.229213,5.907278,37.717813,-8.076492,-8.398379,52.693121,-485.204993,459.941322,-576.863809,0.533231
26.159999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.148015,0.650000,-0.148015,-0.144212,0.964257,-0.506769,-0.991321,0.229742,5.901715,37.582715,-8.347096,-8.434769,52.628442,-485.015479,459.900264,-576.905892,0.527981
26.164999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.147592,0.650000,-0.147592,-0.145233,0.961002,-0.508791,-0.993314,0.230248,5.896150,37.446847,-8.616280,-8.469861,52.588453,-484.826646,459.857857,-576.948153,0.525710
26.169999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.147167,0.650000,-0.147167,-0.145624,0.963400,-0.511029,-0.995313,0.230733,5.890579,37.311078,-8.881479,-8.501876,52.529621,-484.638497,459.814114,-576.990583,0.520811
26.174999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.146740,0.650000,-0.146740,-0.145303,0.957414,-0.513285,-0.997316,0.231192,5.885009,37.171805,-9.151343,-8.536977,52.429704,-484.451040,459.769033,-577.033180,0.526307
26.179999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.146311,0.650000,-0.146311,-0.144937,0.955633,-0.515416,-0.999317,0.231621,5.879447,37.033041,-9.417733,-8.569176,52.412744,-484.264283,459.722611,-577.075945,0.525479
26.184999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.145881,0.650000,-0.145881,-0.143767,0.960959,-0.517540,-1.001320,0.232036,5.873871,36.895329,-9.677586,-8.596406,52.397266,-484.078221,459.674875,-577.118859,0.517193
26.189999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.145450,0.650000,-0.145450,-0.143103,0.959722,-0.519405,-1.003324,0.232436,5.868279,36.754863,-9.939819,-8.624909,52.333280,-483.892860,459.625832,-577.161912,0.518037
26.194999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.145018,0.650000,-0.145018,-0.143019,0.959188,-0.521562,-1.005329,0.232814,5.862684,36.613715,-10.200874,-8.652363,52.299625,-483.708207,459.575482,-577.205105,0.518326
26.199999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.144584,0.650000,-0.144584,-0.143219,0.961770,-0.523648,-1.007339,0.233176,5.857077,36.472774,-10.458086,-8.676729,52.233318,-483.524265,459.523836,-577.248428,0.514204
26.204999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.144148,0.650000,-0.144148,-0.143244,0.939109,-0.526367,-1.009344,0.233489,5.851506,36.326178,-10.723943,-8.707259,52.218637,-483.341046,459.470882,-577.291888,0.525605
26.209999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.143712,0.650000,-0.143712,-0.143738,0.934643,-0.529074,-1.011339,0.233744,5.845986,36.178721,-10.988039,-8.736233,52.267130,-483.158567,459.416604,-577.335497,0.527512
26.214999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.143273,0.650000,-0.143273,-0.143947,0.931331,-0.531900,-1.013335,0.233967,5.840474,36.029407,-11.251281,-8.764409,52.240770,-482.976835,459.361007,-577.379248,0.526848
26.219999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.142834,0.650000,-0.142834,-0.144691,0.929704,-0.534581,-1.015335,0.234160,5.834965,35.879936,-11.512202,-8.790541,52.182478,-482.795855,459.304100,-577.423136,0.524790
26.224999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.142393,0.650000,-0.142393,-0.145422,0.926389,-0.536932,-1.017338,0.234326,5.829459,35.729367,-11.772784,-8.815981,52.110005,-482.615631,459.245889,-577.467152,0.524894
26.229999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.141951,0.650000,-0.141951,-0.145650,0.924189,-0.538938,-1.019343,0.234464,5.823959,35.578590,-12.031350,-8.839561,52.057546,-482.436164,459.186381,-577.511291,0.523621
26.234999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.141508,0.650000,-0.141508,-0.145892,0.921576,-0.541202,-1.021349,0.234576,5.818464,35.426459,-12.289648,-8.862791,52.016298,-482.257460,459.125580,-577.555547,0.523959
26.239999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.141064,0.650000,-0.141064,-0.145826,0.919858,-0.543284,-1.023355,0.234663,5.812971,35.273527,-12.546597,-8.884725,51.990520,-482.079524,459.063491,-577.599915,0.523229
26.244999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.140618,0.650000,-0.140618,-0.146992,0.918333,-0.545862,-1.025364,0.234725,5.807479,35.119215,-12.803145,-8.906278,51.957338,-481.902361,459.000118,-577.644393,0.523360
26.249999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.140172,0.650000,-0.140172,-0.147150,0.919092,-0.548284,-1.027378,0.234764,5.801983,34.965078,-13.056542,-8.925318,51.941110,-481.725974,458.935471,-577.688972,0.520250
26.254999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.139725,0.650000,-0.139725,-0.147032,0.898014,-0.551248,-1.029383,0.234755,5.796523,34.804237,-13.318781,-8.950572,51.865904,-481.550380,458.869534,-577.733662,0.531821
26.259999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.139276,0.650000,-0.139276,-0.146319,0.897170,-0.553828,-1.031377,0.234695,5.791105,34.646688,-13.573293,-8.969960,51.831793,-481.375588,458.802306,-577.778463,0.527014
26.264999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.138827,0.650000,-0.138827,-0.145069,0.896281,-0.556261,-1.033366,0.234611,5.785684,34.489484,-13.824299,-8.986599,51.769084,-481.201587,458.733814,-577.823354,0.521510
26.269999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.138377,0.650000,-0.138377,-0.143079,0.898028,-0.558763,-1.035348,0.234508,5.780255,34.333216,-14.071518,-9.000389,51.685673,-481.028376,458.664076,-577.868322,0.516077
26.274999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.137926,0.650000,-0.137926,-0.140856,0.897850,-0.561213,-1.037321,0.234385,5.774816,34.176620,-14.317412,-9.012974,51.643644,-480.855952,458.593106,-577.913355,0.514040
26.279999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.137475,0.650000,-0.137475,-0.138757,0.901070,-0.563666,-1.039286,0.234246,5.769365,34.020562,-14.559804,-9.022887,51.633849,-480.684315,458.520915,-577.958445,0.509501
26.284999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.137023,0.650000,-0.137023,-0.136378,0.902263,-0.566139,-1.041242,0.234091,5.763898,33.862773,-14.802205,-9.032634,51.638180,-480.513467,458.447512,-578.003584,0.508644
26.289999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.136571,0.650000,-0.136571,-0.133564,0.905742,-0.568514,-1.043188,0.233921,5.758415,33.704710,-15.042142,-9.040460,51.669734,-480.343415,458.372903,-578.048766,0.505604
26.294999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.136119,0.650000,-0.136119,-0.130733,0.905974,-0.570804,-1.045123,0.233735,5.752918,33.543698,-15.283691,-9.049219,51.639157,-480.174165,458.297091,-578.093990,0.507047
26.299999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.135666,0.650000,-0.135666,-0.128748,0.904061,-0.573327,-1.047044,0.233526,5.747420,33.380998,-15.525882,-9.058283,51.621760,-480.005731,458.220069,-578.139259,0.509741
26.304999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.135212,0.650000,-0.135212,-0.126267,0.889589,-0.576140,-1.048947,0.233275,5.741952,33.214695,-15.771026,-9.069374,51.568338,-479.838124,458.141829,-578.184578,0.515667
26.309999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.134759,0.650000,-0.134759,-0.123917,0.889699,-0.578873,-1.050829,0.232985,5.736509,33.050937,-16.010256,-9.076127,51.491529,-479.671348,458.062378,-578.229942,0.510916
26.314999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.134305,0.650000,-0.134305,-0.122587,0.891660,-0.581759,-1.052704,0.232674,5.731056,32.889843,-16.243632,-9.078638,51.423807,-479.505390,457.981745,-578.275329,0.502852
26.319999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.133851,0.650000,-0.133851,-0.122051,0.890953,-0.584923,-1.054574,0.232342,5.725593,32.727566,-16.476946,-9.081011,51.392956,-479.340245,457.899946,-578.320728,0.501436
26.324999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.133396,0.650000,-0.133396,-0.120809,0.886120,-0.587751,-1.056437,0.231981,5.720136,32.561655,-16.713391,-9.085287,51.358882,-479.175927,457.816972,-578.366144,0.506093
26.329999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.132942,0.650000,-0.132942,-0.120355,0.888668,-0.590856,-1.058294,0.231593,5.714678,32.397979,-16.944300,-9.085671,51.328648,-479.012438,457.732831,-578.411571,0.501099
26.334999,3,trim,0.650000,0.000000,1,-0.350000,0.000000,-0.132488,0.650000,-0.132488,-0.119001,0.893003,-0.593720,-1.060149,0.231191,5.709199,32.236064,-17.170332,-9.082485,51.285923,-478.849768,457.647546,-578.456991,0.493620
